mti99en,mtye99en,mtya99an,mtya99en,mtikken,mtik9n,mtik9yn,mtiq9yn,mtiq9n,mtik9in,mtiq9un,mti99yn,mtikqen,mtik9un,mtik9on,mtiq9in,mtiq9on,mtik9en,mti99un,mtiq9en,sure
n1,n2,n3,n4,,,,,,,,,,,,,,,,,eng
dima,dayman,da2iman,daiman,dima,dime,dimu,,,,,,,,,,,,,,always
machi,machi,mechi,muchi,,,,,,,,,,,,,,,,,not
ghaliban,ghaaliban,ghliban,ghyliban,ghiliben,ghuliban,ghuliben,gholiban,ghiliban,ghulibun,ghilibun,gholiben,ghylibun,ghlibun,gheliban,ghaliban,gheliben,ghulibn,ghulibin,ghyliben,often
9ariban,9aryban,qaryban,qariban,9ribyn,kariban,9yribn,9riben,9yriban,qriban,9ribin,9oribn,kriban,9eriban,9iriban,9ribn,9oriban,9ribun,9riban,9uribn,soon
bkri,bekri,barki,,,,,,,,,,,,,,,,,,early
bchwia,bchwia,bchwie,bchwiu,,,,,,,,,,,,,,,,,slowly
bl8adawa,bl8edewa,bl8udiwa,bl8adawa,bl8idywa,blhdawa,bl8yduwa,bl8dywa,blhedawa,bl8udwa,bl8dowa,bl8oduwa,bl8odwa,bl8dewa,bl8dawa,bl8iduwa,bl8edawa,bl8udewa,bl8udawa,bl8idowa,carefully
imkn,yemken,imken,,,,,,,,,,,,,,,,,,perhaps
8na,hna,8nu,8n,8ni,8na,hne,8no,8ne,8ny,hnu,,,,,,,,,,here
8naya,8neye,hnyya,8nyi,8niya,8nuyi,8nuye,8nyyi,8niy,8noy,hnya,8naya,8noyo,8noyy,8niye,hnaya,8noye,8nuya,hnoya,8noyi,here
l8i8,lhih,l8i8,lhi8,,,,,,,,,,,,,,,,,there
9rib,9rib,,,,,,,,,,,,,,,,,,,nearby
lfo9,lfou9,lfog,lfoug,lfo9,,,,,,,,,,,,,,,,upstairs
mn b3d,men be3d,mn be3d,,,,,,,,,,,,,,,,,,later
daba,daba,doba,dybu,dba,dobe,dbu,dyba,dibe,dub,dube,dobu,deba,dybe,dubi,diba,debe,duba,dbe,dibu,now
chwia,chwie,chwia,chwiu,,,,,,,,,,,,,,,,,a little
bzzaf,bzaf,bzzef,bzzuf,bzzaf,,,,,,,,,,,,,,,,a lot
kolliyan,kolliyan,kolliyun,kolliyen,,,,,,,,,,,,,,,,,totally
flblaSa,flblSa,flbluSa,flbluSi,flbliSu,flblaSa,flbleSe,flbluSe,flbloSu,flbloSe,flbliSe,flblySa,flbluS,flbliSa,flblSe,flblSu,flbluSu,flbleSa,flblySe,flbloSa,instantly
t9riban,ta9riban,te9riban,taqriban,tqriban,t9ribn,t9ribun,t9riban,t9riben,t9ribin,tqriben,tqribun,t9ribon,tkribun,tkriban,tkriben,t9ribyn,,,,almost
mrra mrra,mrry mrra,mrre mrre,mrru mrr,mrro mrre,mrry mrru,mrro mrra,mrri mrra,mrry mrre,mrri mrre,mrru mrra,mrra mrra,mrre mrra,mrr mrra,mrr mrru,mrri mrru,mrro mrru,mrr mrre,mrru mrre,mrru mrri,sometimes
b3d lmrrat,b3d lmerrat,be3d lmerrat,ba3d lmarrat,b3d lmrrut,b3d lmrret,b3d lmrrat,,,,,,,,,,,,,,sometimes
naadiran,nadiran,nyidiran,neediran,niadiran,noydiran,noadiran,nuadiran,ndiran,nuudiran,noediran,nediran,nyudiran,nudiran,neadiran,nyydiran,nuidiran,nuediran,nyadiran,nydiran,rarely
walakin,welakin,wulakin,welekin,wolekin,wlakin,wulukin,wolukin,wylukin,wulkin,wlekin,wilekin,wilukin,wylekin,walakin,wulekin,wolakin,wilakin,wylakin,wulikin,however
walakin,welakin,wulakin,welekin,wolekin,wlakin,wulukin,wolukin,wylukin,wulkin,wlekin,wilekin,wilukin,wylekin,walakin,wulekin,wolakin,wilakin,wylakin,wulikin,but
zid 3liha,zid 3liha,zid 3lihu,zid 3lihe,,,,,,,,,,,,,,,,,in addition
kafi,kaafi,kefi,kufi,kafi,,,,,,,,,,,,,,,,enough
ga3,gu3,gi3,ge3,ga3,,,,,,,,,,,,,,,,never
batatan,bytutan,btotan,btatan,bytytan,bttan,butatan,bututan,btutan,buttan,betatan,btetan,bitetan,bototan,butitan,bytetan,botetan,botitan,btitan,bytotan,never
dghya,deghya,dghia,daghya,dghyu,dghya,dghye,,,,,,,,,,,,,,quickly
bzzrba,bzzerba,bzzarba,bzerba,bzzrbe,bzzrbu,bzzrba,,,,,,,,,,,,,,quickly
9bel,9bl,qbel,9bol,kbul,qbul,9bul,9bl,9byl,9bel,9bil,kbel,,,,,,,,,before
mnb3d,mn b3d,mn be3d,mnbe3d,,,,,,,,,,,,,,,,,after
mazal,mozul,mzal,mzel,mozel,mizal,myzel,myzal,muzil,mozal,mizel,muzel,mazal,mezel,myzul,mezal,mizul,muzl,mzul,muzal,still
mazal,mozul,mzal,mzel,mozel,mizal,myzel,myzal,muzil,mozal,mizel,muzel,mazal,mezel,myzul,mezal,mizul,muzl,mzul,muzal,yet
akhiran,khiren,ukhiran,khirun,ekhiran,akhiran,ukhirin,okhiran,ykhiren,ykhirun,okhiren,ukhiren,ikhiran,ekhiren,khiran,ykhiran,ikhiren,ikhirun,ukhirun,okhirun,finally
7rfyyan,7arfyyan,7erfian,7arfian,7rfyyon,7rfyyun,7rfyyin,7rfyyyn,hrfyyan,7rfyyen,hrfyyun,7rfyyn,7rfyyan,hrfyyen,,,,,,,literally
ghaliban,ghaaliban,ghliban,ghyliban,ghiliben,ghuliban,ghuliben,gholiban,ghiliban,ghulibun,ghilibun,gholiben,ghylibun,ghlibun,gheliban,ghaliban,gheliben,ghulibn,ghulibin,ghyliben,probably
yawmian,yawmiyyan,yawmyyan,ywmiun,yiwmiun,yuwmin,yywmien,yywmiun,yiwmien,yiwmian,yewmian,yuwmian,yowmien,yuwmiin,yawmian,ywmien,yuwmien,yuwmiun,yowmiun,yowmian,daily
mo2khkharan,mo2kharan,mo255aran,moukhkharan,moakhkhiran,mokhkhran,mo2khkhoran,moakhkhuran,moakhkheran,moakhkhyran,moakhkharan,mo2khkhyran,moakhkhoran,mo2khkheran,mo2khkhiran,mokhkharan,mookhkharan,mo2khkhrn,mo2khkhran,moakhkhrn,recently
mjmou3in,mjmo3in,mejmou3in,mejmo3in,mjmou3in,,,,,,,,,,,,,,,,together
Sara7atan,Saraa7atan,Sr7tan,Sr7atan,Sor7atan,Sir7atan,Syra7atan,Sre7atan,Sura7atan,Sri7atan,Sira7atan,Syr7atan,Sora7atan,Sry7atan,Sera7atan,Sarahatan,Sro7atan,Sara7atan,Sra7atan,Srahatan,frankly
bisalam,bi salam,biselam,bisilum,bisolem,bisulam,bisilem,bisolum,bislem,bisilam,bislum,bisalam,biselem,bisylem,bisulim,bisulum,bisylum,bisulem,bisylam,bisolam,safely
3awttani,3awtani,3awdtani,3awd tani,3ewttani,3owttuni,3uwttani,3wtteni,3ywtteni,3ywttani,3uwttni,3iwtteni,3wttani,3uwttini,3iwttani,3awttani,3uwtteni,3ywttuni,3ewtteni,3iwttuni,again
lil2asaf,lil asaf,lilasaf,lil2osaf,lilausaf,lil2sf,lileasaf,lilaysaf,lil2isaf,lilaisaf,lilsaf,lil2asaf,liliasaf,lilyasaf,lil2ysaf,lilaasaf,liluasaf,lil2usaf,lilaesaf,lil2saf,unfortunately
khoSoSan,khoSouSan,khoSoSen,khoSoSan,khoSoSun,,,,,,,,,,,,,,,,especially
za2id,ze2id,zuaid,zueid,zoeid,zu2id,zi2id,zaaid,zeid,zoaid,zouid,zieid,zuuid,zy2id,zyuid,zuiid,zaiid,za2id,zaid,zeiid,also
bzzaf,bzaf,bezzaf,bezaf,bzzef,bzzuf,bzzaf,,,,,,,,,,,,,,very
bzzaf,bzaf,bezzaf,bezaf,bzzef,bzzuf,bzzaf,,,,,,,,,,,,,,too
3adatan,3aadatan,3udetan,3dutan,3odetan,3udutan,3ditan,3odytan,3idytan,3dytan,3odotan,3iditan,3edatan,3adatan,3datan,3ydytan,3oditan,3idetan,3odtan,3yditan,usually
bi basaTa,b basaTa,bibasaTa,bi bsaTa,bi biseTa,bi bsuTa,bi bysuTa,bi basaTa,bi busiTa,bi bysaTa,bi bisiTa,bi bisaTa,bi buseTa,bi bseTa,bi bsTu,bi busTa,bi bysoTa,bi beseTa,bi byseTa,bi bysiTa,simply
3ammatan,3aammatan,3amatan,3ummutan,3ammatan,3ommtan,3immotan,3ymmytan,3ummatan,3mmatan,3immatan,3emmatan,3ommetan,3ommytan,3ummtan,3mmotan,3immtan,3ommitan,3ummetan,3mmtan,generally
fl7a9i9a,fl 7a9i9a,fel7a9i9a,fel 7a9i9a,fl7o9i9,fl7y9i9a,flh9i9a,fl79i9e,fl79i9u,fl7a9i9a,fl7aki9a,fl7u9i9,fl7u9i9a,fl79i9o,fl7i9i9,fl7i9i9a,fl79i9,fl79i9y,flha9i9a,fl7ki9a,actually
bl a7ra,bl2a7ra,bl a7raa,bl y7ru,bl u7re,bl 7ra,bl uhra,bl o7ra,bl i7ri,bl i7ry,bl i7ru,bl y7r,bl o7ry,bl 7re,bl i7re,bl a7ra,bl e7re,bl y7ry,bl 7ro,bl o7ri,rather
abadan,obydan,bodan,obdan,ybadan,abadan,ubdan,ybidan,ybdan,bdan,ybodan,ibdan,ibidan,ubidan,ibedan,obadan,obodan,badan,obedan,ubudan,ever
sabi9an,saabi9an,sabiqan,subi9an,sbi9on,sybi9an,sibi9n,subi9n,sabiqan,sebi9an,sbi9in,sabikan,sbi9yn,sbiqan,sbi9an,sbi9n,sbi9en,sybi9n,sbi9un,sobi9an,already
dirikt,dirict,direct,,,,,,,,,,,,,,,,,,directly
idan,2idan,idan,idun,iden,,,,,,,,,,,,,,,,therefore
akhr,akhor,akher,ukhr,akhr,ekhr,,,,,,,,,,,,,,,else
bttali,bittali,btteli,bttuli,bttali,,,,,,,,,,,,,,,,thus
bso8oula,bso8ola,bsou8oula,bsohoula,bso8olu,bso8oul,bso8ola,bso8ouli,bsohoula,bso8oulu,bsohola,bso8oule,bso8ol,bso8oli,bso8ole,bso8oolu,bso8oylu,bso8oula,bso8oly,bso8oola,easily
flkhr,flkher,flekher,fllekher,,,,,,,,,,,,,,,,,eventually
tamanan,tamaaman,tymunan,temenan,tmanan,tomunan,tmnan,temanan,tomonan,timynan,timnan,tmonan,tymenan,tumnan,tomanan,tamanan,tominan,tymnan,timonan,tumenan,exactly
9aT3an,9eT3an,9yT3n,9T3un,qaT3an,9aT3an,kaT3an,9iT3n,9oT3an,9T3on,9uT3an,9T3yn,9T3n,9T3in,kT3an,9T3en,9yT3an,9oT3n,9uT3n,qT3an,certainly
3adatan,3aadatan,3udetan,3dutan,3odetan,3udutan,3ditan,3odytan,3idytan,3dytan,3odotan,3iditan,3edatan,3adatan,3datan,3ydytan,3oditan,3idetan,3odtan,3yditan,normally
7alian,7alyan,7aalian,7aliyan,7ylian,hlian,halian,holian,7lion,7elian,7olien,7liyn,helian,7uliin,7ylin,7alian,hulian,7ulin,7ulian,7oliyn,currently
bzzaf,bzaf,bezaf,bezzaf,bzzef,bzzuf,bzzaf,,,,,,,,,,,,,,extremely
bstimrar,b stimrar,bistimrar,bi stimrar,bstimrur,bstimrar,bstimrer,,,,,,,,,,,,,,constantly
bl9a3ida,bel9a3ida,bl93ide,bl9e3ida,bl9o3id,bl9y3ida,bl93idu,bl9y3id,bl93ido,blk3ida,blka3ida,blqa3ida,bl9u3ida,bl93ida,bl93idy,bl93id,blq3ida,bl9i3id,bl9a3ida,bl9i3ida,properly
khaSatan,khaaSatan,khaSSatan,khoSutan,khoSitan,khuSetan,khuSutan,khySytan,khSitan,khuSitan,khSetan,khiSutan,khySetan,khSutan,khyStan,khySatan,khiSetan,khuStan,khySitan,khSatan,specifically
lgddam,l9ddam,lgeddam,l9eddam,lgddam,lgddum,lgddem,,,,,,,,,,,,,,ahead
flblaSa,flblasa,felblasa,felblaSa,flblSa,flbluSa,flbluSi,flbliSu,flblaSa,flbleSe,flbluSe,flbloSu,flbloSe,flbliSe,flblySa,flbluS,flbliSa,flblSe,flblSu,flbluSu,immediately
nisbyan,nisbyyan,nisbian,nisbiyan,nisbyan,nisbyun,nisbyen,,,,,,,,,,,,,,relatively
bl3adl,bl 3adl,b l3adl,bel3adl,bl3edl,bl3udl,bl3adl,,,,,,,,,,,,,,fairly
awwalan,awalan,ewwalan,uwwlan,iwwolan,owwylan,owwolan,owwalan,iwwalan,wwelan,ywwulan,uwwalan,awwalan,wwulan,owwlan,iwwelan,iwwilan,uwwulan,wwalan,wwylan,primarily
blkamil,belkamil,bl kamil,bel kamil,blkamil,blkemil,blkumil,,,,,,,,,,,,,,completely
blm39ol,blm39oul,belm39oul,belm39ol,blm39ol,,,,,,,,,,,,,,,,seriously
3omoman,3omouman,3omomun,3omomen,3omoman,,,,,,,,,,,,,,,,mostly
Tab3an,Tob3an,Teb3an,Tyb3un,Tob3en,Tib3an,Tb3en,Tib3un,Tb3un,Tub3an,Tub3en,Tub3un,Tb3an,Tib3en,Tob3un,Tab3an,Tub3in,Tyb3an,Tub3n,Teb3en,naturally
t9riban,ta9riban,t9ryba,te9riban,tqriban,t9ribn,t9ribun,t9riban,t9riben,t9ribin,tqriben,tqribun,t9ribon,tkribun,tkriban,tkriben,t9ribyn,,,,nearly
a7yanan,o7ynan,i7ynan,7ynn,uhyanan,y7yonan,7ynan,hyanan,o7yunan,e7yenan,y7yanan,7yonan,i7yanan,a7yanan,ihyanan,o7yonan,i7yinan,o7yenan,o7yinan,y7yinan,occasionally
bchwia,bchwiyya,bchwyya,bchwya,bchwia,bchwie,bchwiu,,,,,,,,,,,,,,carefully
bwoDou7,bwoDo7,bwoDoy7,bwoDou7,bwoDouh,bwoDo7,bwoDoo7,,,,,,,,,,,,,,clearly
asasan,asaasan,ososan,isusan,ysosan,osasan,ussan,sysan,esesan,ysasan,sesan,osesan,asasan,susan,yssan,issan,ysusan,usisan,ususan,usesan,essentially
gdgd,gedged,gd gd,gddgdd,,,,,,,,,,,,,,,,,equally
bDDarora,bdarora,bDarora,bDDaroura,bDDrora,bDDerore,bDDirora,bDDyrora,bDDororu,bDDorora,bDDiroru,bDDrore,bDDroru,bDDarora,bDDyrore,bDDurora,bDDurore,bDDuror,bDDorore,bDDerora,necessarily
chkhSyya,chkhSyan,chkhSian,chakhSyyan,chkhSyyu,chkhSyya,chkhSyye,,,,,,,,,,,,,,personally
bntiDam,bintiDam,b ntiDam,bntiDam,bntiDum,bntiDem,,,,,,,,,,,,,,,regularly
b7al,bhul,b7yl,b7el,b7ul,b7ol,b7l,b7al,b7il,bhel,bhal,,,,,,,,,,similarly
fl asas,fl2asas,fel asas,fel2asas,fl ses,fl esas,fl isus,fl yses,fl ysas,fl usis,fl ises,fl asas,fl ysus,fl isas,fl osus,fl sas,fl uses,fl sus,fl oses,fl usas,basically
fi3lian,fi3lyyan,fi3liyyan,fi3liyan,fi3lian,fi3lien,fi3liun,,,,,,,,,,,,,,effectively
flbdya,fl bdya,f lbdya,felbdia,flbdyu,flbdye,flbdya,,,,,,,,,,,,,,initially
3l 3omoum,3ll 3omoum,3l3omom,3ll 3omom,3l 3omoum,,,,,,,,,,,,,,,,mainly
aSlan,Slen,iSlan,oSlen,Slan,uSlen,uSlin,oSlun,uSln,eSlen,iSlen,ySlun,iSlun,ySlen,aSlan,Slun,uSlun,eSlan,uSlan,ySlan,originally
joj mrrat,jojmrrat,jouj mrrat,joj mrrut,joj mrrat,joj mrret,,,,,,,,,,,,,,,twice
finmma,finemma,finmme,finmma,finmmu,,,,,,,,,,,,,,,,everywhere
bayna,boynu,buyne,beyne,byyna,biyna,boyna,byna,biyne,byne,biynu,bayna,beyna,byynu,buyna,bynu,buyn,buyni,boyne,byyne,obviously
bnaja7,b naja7,binaja7,bi naja7,bnjo7,bneje7,bneja7,bnja7,bnjy7,bnje7,bnijy7,bnyjo7,bnoji7,bnyjy7,bnijah,bnuj7,bnyjah,bnuja7,bnji7,bnoje7,successfully
faj2atan,fuj2atan,fj2etan,fij2atan,fyjaatan,fyj2tan,fujatan,fjuatan,fj2itan,fjaitan,fjyatan,fj2ytan,fyjatan,fojatan,fj2utan,fejaatan,fajaatan,fj2otan,fojaatan,fij2tan,suddenly
Sara7atan,Saraa7atan,Sr7tan,Sr7atan,Sor7atan,Sir7atan,Syra7atan,Sre7atan,Sura7atan,Sri7atan,Sira7atan,Syr7atan,Sora7atan,Sry7atan,Sera7atan,Sarahatan,Sro7atan,Sara7atan,Sra7atan,Srahatan,truly
otomatikyan,automatikian,otomatikian,otomutikyen,otomatikyan,otomotikyun,otomitikyan,otomitikyen,otomytikyun,otomutikyn,otomotikyen,otometikyan,otometikyen,otomutikyin,otomutikyun,otomytikyen,otomtikyun,otomotikyan,otomytikyan,otomutikyan,automatically
b3om9,b 3om9,b3om9,,,,,,,,,,,,,,,,,,deeply
9aT3an,9eT3an,9yT3n,9T3un,qaT3an,9aT3an,kaT3an,9iT3n,9oT3an,9T3on,9uT3an,9T3yn,9T3n,9T3in,kT3an,9T3en,9yT3an,9oT3n,9uT3n,qT3an,definitely
3amdan,3amdan,3imden,3emdan,3emden,3umdun,3ymdan,3mden,3ymdun,3umdn,3umden,3umdan,3omdun,3omden,3omdan,3mdan,3imdun,3umdin,3mdun,3ymden,deliberately
sabi9an,saabi9an,subi9an,sbi9on,sybi9an,sibi9n,subi9n,sabiqan,sebi9an,sbi9in,sabikan,sbi9yn,sbiqan,sbi9an,sbi9n,sbi9en,sybi9n,sbi9un,sobi9an,sbikan,previously
aghlab,aghlabia,oghleb,ighleb,ighlub,ghlab,ghleb,ughlb,ighlab,ghlub,ughleb,eghleb,eghlab,yghleb,aghlab,oghlub,yghlab,ughlub,ughlib,oghlab,most
bjoj,bjouj,,,,,,,,,,,,,,,,,,,both
n1,n2,n3,n4,,,,,,,,,,,,,,,,,eng
klb,kalb,kelb,,,,,,,,,,,,,,,,,,dog
mch,moch,mech,,,,,,,,,,,,,,,,,,cat
7mar,hmar,himar,7mer,hmar,7mar,7mr,7mor,7myr,7mir,hmer,hmur,7mur,,,,,,,,donkey
zarafa,zrfa,zerefa,zorafa,zyrefa,zurifa,zrifa,zyryfa,zoryfa,zorofa,zyrfa,zorifa,zerafa,zrufa,zirofa,ziryfa,zirefa,zirufa,zirfa,zurufa,giraffe
sb3,sbe3,sbaa,sba3,,,,,,,,,,,,,,,,,lion
djaja,djoja,djyje,djje,djyja,djju,djija,djiju,djyju,djuj,djuja,djaja,djuji,djeja,djuje,djja,djije,djuju,djeje,djoju,chicken
frouj,farrouj,farouj,frouj,,,,,,,,,,,,,,,,,cock
ghzala,ghzulu,ghzolu,ghzilu,ghzela,ghzla,ghzole,ghzola,ghzyle,ghzule,ghzila,ghzula,ghzlu,ghzele,ghzile,ghzul,ghzle,ghzala,ghzuli,ghzyla,gazelle
nmr,nmer,nmar,,,,,,,,,,,,,,,,,,tiger
Db3,Dbe3,Dbaa,Dba3,,,,,,,,,,,,,,,,,hyena
7out,hout,houte,hout,7out,7oot,7ot,7oyt,,,,,,,,,,,,,fish
nmla,nemla,nmlu,nmla,nmle,,,,,,,,,,,,,,,,ant
fkroun,fekroun,fakroun,fkroun,,,,,,,,,,,,,,,,,turtle
brbouch,beboch,babbouch,berbouch,brbouch,,,,,,,,,,,,,,,,snail
bghl,bghel,bghal,,,,,,,,,,,,,,,,,,mule
3awd,aawd,3aoud,3awd,3ewd,3uwd,,,,,,,,,,,,,,,horse
khrouf,5rouf,5rof,khrof,khrouf,,,,,,,,,,,,,,,,sheep
7awli,hawli,hewli,7ouli,hewli,7uwli,7ywli,7iwli,hawli,7owli,huwli,7awli,7wli,7ewli,,,,,,,sheep
n3ja,ne3ja,na3ja,n3je,n3ju,n3ja,,,,,,,,,,,,,,,sheep
m3za,ma3za,me3za,maaza,m3za,m3ze,m3zu,,,,,,,,,,,,,,goat
timsa7,timsah,timsa7,timse7,timsu7,timsah,tims7,timsuh,timsy7,timseh,timsi7,timso7,,,,,,,,,crocodile
fil,fyl,,,,,,,,,,,,,,,,,,,elephant
3jl,3jel,3jal,aajel,,,,,,,,,,,,,,,,,calf
dib,dyb,,,,,,,,,,,,,,,,,,,wolf
7llouf,7allouf,hallouf,hellouf,7lloyf,hllouf,7llouf,7llof,7lloof,,,,,,,,,,,,pig
9rd,9ard,qard,9erd,9rd,,,,,,,,,,,,,,,,monkey
Tobba,Tobba,Tobbu,Tobbe,,,,,,,,,,,,,,,,,rat
jml,jmal,jmel,,,,,,,,,,,,,,,,,,camel
dlfin,delfin,dalfine,,,,,,,,,,,,,,,,,,dolphin
moka,mouka,moku,moke,moka,,,,,,,,,,,,,,,,owl
t3lb,the3leb,ta3lab,te3leb,,,,,,,,,,,,,,,,,fox
bgra,bagra,begra,bgre,bgra,bgru,,,,,,,,,,,,,,,cow
dobb,dob,,,,,,,,,,,,,,,,,,,bear
9niwna,9nia,qnia,qniwna,9niwny,qniwne,9niwna,kniwna,qniwnu,kniwne,9niwn,9niwnu,kniwnu,9niwni,9niwne,9niwno,,,,,rabbit
Twiyer,Twyer,Ter,Tir,Twiyur,Twiyer,,,,,,,,,,,,,,,bird
ti9lit,ti9lita,tiqlit,ti9lit,,,,,,,,,,,,,,,,,lizard
babbagha,babbaghio,babaghyo,babbagha2,bbbgha,bebbegha,bobbogha,bibbgha,bybbigha,bibbugha,bebbagha,bubbegha,bbbugha,bobbigha,bobbugha,bybbgha,bubbugha,bybbygha,bybbegha,bbbygha,parrot
far,fer,far,fur,,,,,,,,,,,,,,,,,mouse
bTTa,baTTa,beTTa,bTTa,bTTe,bTTu,,,,,,,,,,,,,,,duck
crevit,crevit,cruvit,,,,,,,,,,,,,,,,,,shrimps
bibi,,,,,,,,,,,,,,,,,,,,turkey
n7la,na7la,ne7la,n7li,n7le,nhlu,nhle,n7lu,n7l,n7lo,n7ly,n7la,nhla,,,,,,,,bee
ghrab,ghorab,ghrab,ghreb,ghrub,,,,,,,,,,,,,,,,crow
7mama,hmama,7momu,7mimu,7mime,7mimy,7momi,7mimi,7mumu,7myma,7mome,7momy,hmuma,7mume,7moma,7mmy,7mymu,hmma,7myme,7meme,pigeon
bllarj,bellarj,belarj,belarj,bllurj,bllerj,bllarj,,,,,,,,,,,,,,stork
n3ama,naama,n3omu,n3ume,n3ymu,n3umi,n3ime,n3umu,n3eme,n3ome,n3ama,n3um,n3imu,n3oma,n3ema,n3uma,n3mu,n3yma,n3ma,n3ima,ostrich
gnfoud,ganfoud,gnfoud,,,,,,,,,,,,,,,,,,hedgehog
khffach,khoffach,5ofach,5offach,khffach,khffech,khffuch,,,,,,,,,,,,,,bat
jrana,jrne,jrene,jrune,jrynu,jrun,jrena,jruna,jruni,jrona,jrunu,jrnu,jrana,jryna,jrna,jronu,jrina,jrinu,jrine,jrone,frog
sinjab,sinjeb,sinjub,sinjab,,,,,,,,,,,,,,,,,squirrel
7nch,7ench,7anch,hench,7nch,,,,,,,,,,,,,,,,snake
okhToboT,,,,,,,,,,,,,,,,,,,,octopus
9irch,qirch,9irch,,,,,,,,,,,,,,,,,,shark
nsr,nser,,,,,,,,,,,,,,,,,,,eagle
biTri9,biTriq,biTri9,,,,,,,,,,,,,,,,,,penguin
faracha,feracha,frcha,fyrycha,fracha,frucha,firecha,furucha,fircha,fyracha,firacha,furacha,fyrocha,forucha,furcha,firicha,furicha,faracha,fyricha,frocha,butterfly
rtila,rtilu,rtile,rtila,,,,,,,,,,,,,,,,,spider
3grba,aagrba,3garba,3grbe,3grba,3grbu,,,,,,,,,,,,,,,scorpion
namousa,namosa,nmoysa,nmosa,numoys,nomosu,nemousa,nimous,namoysa,numoos,numousa,nimosa,numosu,numoosa,nmoysu,nymosu,nemosa,nmous,nmousu,namousa,mosquito
dbbana,debana,dbana,dbbnu,dbbun,dbbinu,dbbune,dbbone,dbbana,dbbene,dbbuna,dbbyne,dbbynu,dbbena,dbbuni,dbbonu,dbbne,dbbna,dbbine,dbbunu,fly
dbban,deban,dban,dbbun,dbban,dbben,,,,,,,,,,,,,,,flies
jrada,jrada,jridu,jrde,jrode,jrudi,jrudu,jrdu,jrodu,jrude,jruda,jroda,jreda,jryda,jryde,jride,jrida,jrede,jrda,jrydu,grasshopper
jrada,jrada,jridu,jrde,jrode,jrudi,jrudu,jrdu,jrodu,jrude,jruda,jroda,jreda,jryda,jryde,jride,jrida,jrede,jrda,jrydu,grasshoppers
douda,doude,dode,doyda,doyde,doud,dooda,doode,doudu,doudi,douda,doydu,doodu,dodu,doda,,,,,,worm
doud,doud,,,,,,,,,,,,,,,,,,,worms
7ayawan,hayawan,7oyawan,7iyiwan,7yewan,7yyiwan,heyawan,7ayawan,hyyawan,7yawan,7uyuwan,huyawan,7iyowan,7eyewan,7ywan,7ywn,7uyiwan,7uywan,7iyewan,7yyewan,animal
7achara,hachara,7ychura,7ychara,7chira,7ychra,7echera,7ichara,hychara,7chra,7ichyra,7ochura,hichara,7chara,7ichira,huchara,7ychira,7chera,7ichura,7ichora,insect
7acharat,hacharat,7churat,7ychirat,7ychrat,7icherat,7ichyrat,7icharat,7ichorat,hcharat,7chorat,7ochrat,7ocharat,7uchurat,7chrt,7ochorat,7chirat,7ichurat,7ichrat,hocharat,insects
7ayawanat,hayawanat,7ywenat,7uyiwanat,7yyowanat,7yuwanat,7yyawanat,heyawanat,7yownat,7iywnat,7uyawanat,hoyawanat,7ywonat,hywanat,7ywynat,7yyiwanat,7oyawanat,hayawanat,7oyuwanat,7iyawanat,animals
3oSfor,,,,,,,,,,,,,,,,,,,,bird
tour,thour,thor,tor,tour,,,,,,,,,,,,,,,,bull
samaka,smoka,smaka,sumka,sumaka,simika,simuka,symoka,somka,sumuka,smuka,symuka,symika,somuka,smeka,somika,somoka,someka,simeka,semaka,fish
daynaSour,daynaSor,dynuSour,dynoSour,dynaSour,dynuSoor,dyynaSour,duynSoor,dynuSor,daynaSor,duynaSour,dynSour,duynuSor,deynaSor,dyneSour,dyynaSor,doynaSour,dynaSoyr,dynaSoor,dyynSour,dinosaur
bobris,boubris,bobriss,boubriss,,,,,,,,,,,,,,,,,lizard
9ondos,9ondos,,,,,,,,,,,,,,,,,,,beaver
b8ima,bhima,bhime,b8imu,b8ime,b8imo,b8im,b8imi,bhimu,bhima,b8imy,b8ima,,,,,,,,,cattle
wzza,wezza,wzzu,wzza,wzze,,,,,,,,,,,,,,,,goose
Taws,Taawous,Tawous,Tews,Taws,Tuws,,,,,,,,,,,,,,,peafowl
srdin,,,,,,,,,,,,,,,,,,,,sardine
smTa,semTa,samTa,smTa,smTe,smTu,,,,,,,,,,,,,,,eel
fo9ma,foqma,fo9ma,fo9mu,foqma,fokmu,fokma,fo9me,foqmu,fo9mi,foqme,fo9my,fokme,fo9mo,fo9m,,,,,,seal
srra9zzit,srra9 zzit,srra9 zit,srreqzzit,srrakzzit,srry9zzit,srrukzzit,srr9zzit,srru9zzit,srri9zzit,srraqzzit,srro9zzit,srrekzzit,srruqzzit,srre9zzit,srra9zzit,,,,,cockroach
boj3ran,bouj3ran,boj3ren,boj3run,boj3ran,,,,,,,,,,,,,,,,cockroach
gml,gmel,gmal,,,,,,,,,,,,,,,,,,louses
mn9ar,man9ar,men9ar,manqar,mn9ir,mnkar,mnker,mn9ar,mnkur,mn9ur,mn9yr,mn9r,mnqer,mnqur,mn9er,mn9or,mnqar,,,,beak
jna7,jnah,jno7,jnah,jni7,jne7,jna7,jny7,jnu7,jneh,jn7,jnuh,,,,,,,,,wing
richa,rycha,riche,richu,richa,,,,,,,,,,,,,,,,feather
ghoul,ghol,ghoul,,,,,,,,,,,,,,,,,,beast
